LISZT_FERENC_STATION__MEMORY;LISZT_FERENC_STATION__LOAD_OF_RESOURCE;LISZT_FERENC_STATION__TOTAL_PROCESSING_POWER;KALOCSA_FOKTO_STATION__MEMORY;KALOCSA_FOKTO_STATION__LOAD_OF_RESOURCE;KALOCSA_FOKTO_STATION__TOTAL_PROCESSING_POWER;DEBRECEN_INTERNATIONAL_AIRPORT__MEMORY;DEBRECEN_INTERNATIONAL_AIRPORT__LOAD_OF_RESOURCE;DEBRECEN_INTERNATIONAL_AIRPORT__TOTAL_PROCESSING_POWER;KECSKEMET_AIRPORT__MEMORY;KECSKEMET_AIRPORT__LOAD_OF_RESOURCE;KECSKEMET_AIRPORT__TOTAL_PROCESSING_POWER;BUDAPEST_MAIN__MEMORY;BUDAPEST_MAIN__LOAD_OF_RESOURCE;BUDAPEST_MAIN__TOTAL_PROCESSING_POWER;
403726925824,00000000;376,00000000;0,00094000;150323855360,00000000;140,00000000;0,00035000;107374182400,00000000;100,00000000;0,00025000;90194313216,00000000;84,00000000;0,00021000;124554051584,00000000;232,00000000;0,00029000;
403726925824,00000000;376,00000000;0,00094000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;90194313216,00000000;84,00000000;0,00021000;124554051584,00000000;232,00000000;0,00029000;
408021893120,00000000;380,00000000;0,00095000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;90194313216,00000000;84,00000000;0,00021000;124554051584,00000000;232,00000000;0,00029000;
408021893120,00000000;380,00000000;0,00095000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;232,00000000;0,00029000;
408021893120,00000000;380,00000000;0,00095000;154618822656,00000000;144,00000000;0,00036000;111669149696,00000000;104,00000000;0,00026000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;232,00000000;0,00029000;
408021893120,00000000;380,00000000;0,00095000;154618822656,00000000;144,00000000;0,00036000;111669149696,00000000;104,00000000;0,00026000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;240,00000000;0,00030000;
408021893120,00000000;380,00000000;0,00095000;154618822656,00000000;144,00000000;0,00036000;115964116992,00000000;108,00000000;0,00027000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;240,00000000;0,00030000;
412316860416,00000000;384,00000000;0,00096000;154618822656,00000000;144,00000000;0,00036000;115964116992,00000000;108,00000000;0,00027000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;240,00000000;0,00030000;
412316860416,00000000;384,00000000;0,00096000;154618822656,00000000;144,00000000;0,00036000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;240,00000000;0,00030000;
412316860416,00000000;384,00000000;0,00096000;158913789952,00000000;148,00000000;0,00037000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;240,00000000;0,00030000;
412316860416,00000000;384,00000000;0,00096000;158913789952,00000000;148,00000000;0,00037000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;133143986176,00000000;248,00000000;0,00031000;
412316860416,00000000;384,00000000;0,00096000;158913789952,00000000;148,00000000;0,00037000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;133143986176,00000000;248,00000000;0,00031000;
412316860416,00000000;384,00000000;0,00096000;158913789952,00000000;148,00000000;0,00037000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;133143986176,00000000;248,00000000;0,00031000;
412316860416,00000000;384,00000000;0,00096000;158913789952,00000000;148,00000000;0,00037000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;96,00000000;0,00024000;133143986176,00000000;248,00000000;0,00031000;
412316860416,00000000;384,00000000;0,00096000;154618822656,00000000;144,00000000;0,00036000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;96,00000000;0,00024000;133143986176,00000000;248,00000000;0,00031000;
403726925824,00000000;376,00000000;0,00094000;154618822656,00000000;144,00000000;0,00036000;111669149696,00000000;104,00000000;0,00026000;103079215104,00000000;96,00000000;0,00024000;137438953472,00000000;256,00000000;0,00032000;
403726925824,00000000;376,00000000;0,00094000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;137438953472,00000000;256,00000000;0,00032000;
403726925824,00000000;376,00000000;0,00094000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;141733920768,00000000;264,00000000;0,00033000;
403726925824,00000000;376,00000000;0,00094000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;141733920768,00000000;264,00000000;0,00033000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;141733920768,00000000;264,00000000;0,00033000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;141733920768,00000000;264,00000000;0,00033000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;141733920768,00000000;264,00000000;0,00033000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;146028888064,00000000;272,00000000;0,00034000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;146028888064,00000000;272,00000000;0,00034000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;146028888064,00000000;272,00000000;0,00034000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;115964116992,00000000;108,00000000;0,00027000;146028888064,00000000;272,00000000;0,00034000;
399431958528,00000000;372,00000000;0,00093000;150323855360,00000000;140,00000000;0,00035000;111669149696,00000000;104,00000000;0,00026000;115964116992,00000000;108,00000000;0,00027000;146028888064,00000000;272,00000000;0,00034000;
395136991232,00000000;368,00000000;0,00092000;150323855360,00000000;140,00000000;0,00035000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;108,00000000;0,00027000;150323855360,00000000;280,00000000;0,00035000;
395136991232,00000000;368,00000000;0,00092000;146028888064,00000000;136,00000000;0,00034000;107374182400,00000000;100,00000000;0,00025000;120259084288,00000000;112,00000000;0,00028000;150323855360,00000000;280,00000000;0,00035000;
395136991232,00000000;368,00000000;0,00092000;146028888064,00000000;136,00000000;0,00034000;107374182400,00000000;100,00000000;0,00025000;120259084288,00000000;112,00000000;0,00028000;154618822656,00000000;288,00000000;0,00036000;
390842023936,00000000;364,00000000;0,00091000;141733920768,00000000;132,00000000;0,00033000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;154618822656,00000000;288,00000000;0,00036000;
390842023936,00000000;364,00000000;0,00091000;141733920768,00000000;132,00000000;0,00033000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;158913789952,00000000;296,00000000;0,00037000;
386547056640,00000000;360,00000000;0,00090000;137438953472,00000000;128,00000000;0,00032000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;116,00000000;0,00029000;158913789952,00000000;296,00000000;0,00037000;
386547056640,00000000;360,00000000;0,00090000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;120259084288,00000000;112,00000000;0,00028000;163208757248,00000000;304,00000000;0,00038000;
386547056640,00000000;360,00000000;0,00090000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;120259084288,00000000;112,00000000;0,00028000;163208757248,00000000;304,00000000;0,00038000;
386547056640,00000000;360,00000000;0,00090000;133143986176,00000000;124,00000000;0,00031000;85899345920,00000000;80,00000000;0,00020000;115964116992,00000000;108,00000000;0,00027000;163208757248,00000000;304,00000000;0,00038000;
386547056640,00000000;360,00000000;0,00090000;133143986176,00000000;124,00000000;0,00031000;90194313216,00000000;84,00000000;0,00021000;115964116992,00000000;108,00000000;0,00027000;163208757248,00000000;304,00000000;0,00038000;
390842023936,00000000;364,00000000;0,00091000;133143986176,00000000;124,00000000;0,00031000;90194313216,00000000;84,00000000;0,00021000;115964116992,00000000;108,00000000;0,00027000;163208757248,00000000;304,00000000;0,00038000;
390842023936,00000000;364,00000000;0,00091000;133143986176,00000000;124,00000000;0,00031000;90194313216,00000000;84,00000000;0,00021000;115964116992,00000000;108,00000000;0,00027000;158913789952,00000000;296,00000000;0,00037000;
390842023936,00000000;364,00000000;0,00091000;133143986176,00000000;124,00000000;0,00031000;90194313216,00000000;84,00000000;0,00021000;115964116992,00000000;108,00000000;0,00027000;158913789952,00000000;296,00000000;0,00037000;
390842023936,00000000;364,00000000;0,00091000;133143986176,00000000;124,00000000;0,00031000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;158913789952,00000000;296,00000000;0,00037000;
395136991232,00000000;368,00000000;0,00092000;133143986176,00000000;124,00000000;0,00031000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;158913789952,00000000;296,00000000;0,00037000;
395136991232,00000000;368,00000000;0,00092000;137438953472,00000000;128,00000000;0,00032000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;154618822656,00000000;288,00000000;0,00036000;
395136991232,00000000;368,00000000;0,00092000;137438953472,00000000;128,00000000;0,00032000;98784247808,00000000;92,00000000;0,00023000;111669149696,00000000;104,00000000;0,00026000;154618822656,00000000;288,00000000;0,00036000;
399431958528,00000000;372,00000000;0,00093000;137438953472,00000000;128,00000000;0,00032000;98784247808,00000000;92,00000000;0,00023000;111669149696,00000000;104,00000000;0,00026000;154618822656,00000000;288,00000000;0,00036000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;280,00000000;0,00035000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;107374182400,00000000;100,00000000;0,00025000;150323855360,00000000;280,00000000;0,00035000;
403726925824,00000000;376,00000000;0,00094000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;107374182400,00000000;100,00000000;0,00025000;150323855360,00000000;280,00000000;0,00035000;
403726925824,00000000;376,00000000;0,00094000;146028888064,00000000;136,00000000;0,00034000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;146028888064,00000000;272,00000000;0,00034000;
403726925824,00000000;376,00000000;0,00094000;146028888064,00000000;136,00000000;0,00034000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;146028888064,00000000;272,00000000;0,00034000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;98784247808,00000000;92,00000000;0,00023000;137438953472,00000000;256,00000000;0,00032000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;137438953472,00000000;256,00000000;0,00032000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;137438953472,00000000;256,00000000;0,00032000;
399431958528,00000000;372,00000000;0,00093000;141733920768,00000000;132,00000000;0,00033000;103079215104,00000000;96,00000000;0,00024000;103079215104,00000000;96,00000000;0,00024000;137438953472,00000000;256,00000000;0,00032000;
399431958528,00000000;372,00000000;0,00093000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;103079215104,00000000;96,00000000;0,00024000;133143986176,00000000;248,00000000;0,00031000;
399431958528,00000000;372,00000000;0,00093000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;133143986176,00000000;248,00000000;0,00031000;
403726925824,00000000;376,00000000;0,00094000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;133143986176,00000000;248,00000000;0,00031000;
403726925824,00000000;376,00000000;0,00094000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;133143986176,00000000;248,00000000;0,00031000;
403726925824,00000000;376,00000000;0,00094000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;240,00000000;0,00030000;
403726925824,00000000;376,00000000;0,00094000;137438953472,00000000;128,00000000;0,00032000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;240,00000000;0,00030000;
408021893120,00000000;380,00000000;0,00095000;128849018880,00000000;120,00000000;0,00030000;103079215104,00000000;96,00000000;0,00024000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;232,00000000;0,00029000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;103079215104,00000000;96,00000000;0,00024000;111669149696,00000000;208,00000000;0,00026000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;107374182400,00000000;100,00000000;0,00025000;107374182400,00000000;200,00000000;0,00025000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;200,00000000;0,00025000;
403726925824,00000000;376,00000000;0,00094000;107374182400,00000000;100,00000000;0,00025000;90194313216,00000000;84,00000000;0,00021000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;200,00000000;0,00025000;
408021893120,00000000;380,00000000;0,00095000;107374182400,00000000;100,00000000;0,00025000;90194313216,00000000;84,00000000;0,00021000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;200,00000000;0,00025000;
408021893120,00000000;380,00000000;0,00095000;107374182400,00000000;100,00000000;0,00025000;90194313216,00000000;84,00000000;0,00021000;111669149696,00000000;104,00000000;0,00026000;103079215104,00000000;192,00000000;0,00024000;
408021893120,00000000;380,00000000;0,00095000;107374182400,00000000;100,00000000;0,00025000;90194313216,00000000;84,00000000;0,00021000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;192,00000000;0,00024000;
